9,179,121,"kbo-Isar-Amper-Klinikum gGmbH, Klinikum München Ost",kbo-Isar-Amper-Klinikum Fürstenfeldbruck,Stadelbergerstr.,16-22,82256,fürstenfeldbruck,089 4562-0,kontakt@iak-kmo.de,www.iak-kmo.de,1,kbo-Isar-Amper-Klinikum gemeinnützige GmbH,2,0,2,2,2,2,2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fürstenfeldbruck,48.1794705,11.2547202,5,28
9,179,121,Klinikum Fürstenfeldbruck,Klinikum Fürstenfeldbruck,Dachauer Str.,33,82256,fürstenfeldbruck,08141 99-0,info@klinikum-ffb.de,www.klinikum-ffb.de,1,Kommunalunternehmen Kreisklinik Fürstenfeldbruck / Seniorenheim Jesenwang AöR,2,1,2,2,2,2,2,272,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,55.0,,18.0,,,,,,,,,,,20.0,,,,,16.0,,,,,,4.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,8.0,6.0,,,,,,,fürstenfeldbruck,48.1794705,11.2547202,5,28
9,180,117,Augenklinik Garmisch-Partenkirchen,"Augenklinik Garmisch-Partenkirchen AK-GAP, Privatklinik GmbH",Klammstr.,7,82467,garmisch-partenkirchen,08821 708090,verwaltung@augenzentrum-bayern.de,www.augenzentrum-bayern.de,3,"Augenklinik Garmisch-Partenkirchen AK-GAP, Privatklinik GmbH",4,0,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garmisch-partenkirchen,47.4923741,11.0962815,0,27
9,180,117,kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen,kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen,Auenstr.,6,82467,garmisch-partenkirchen,08821 77-6101,info@psychiatrie-gap.de,www.kbo-gap.de,1,kbo-Lech-Mangfall-Kliniken gGmbH,2,0,2,2,2,2,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garmisch-partenkirchen,47.4923741,11.0962815,0,27
9,180,117,Kinderklinik Garmisch-Partenkirchen gGmbH,Kinderklinik Garmisch-Partenkirchen gGmbH,Gehfeldstr.,24,82467,garmisch-partenkirchen,08821 701-0,info@rheuma-kinderklinik.de,www.rheuma-kinderklinik.de,2,Kinderklinik Garmisch-Partenkirchen gGmbH,2,0,2,2,2,2,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,garmisch-partenkirchen,47.4923741,11.0962815,0,27
9,180,117,Klinikum Garmisch-Partenkirchen,Klinikum Garmisch-Partenkirchen,Auenstr.,6,82467,garmisch-partenkirchen,08821 77-0,info@klinikum-gap.de,www.klinikum-gap.de,1,Klinikum Garmisch-Partenkirchen GmbH,2,2,2,1,2,2,2,338,25.0,,,,,,,,,,,,,,,,28.0,,,,23.0,,,,11.0,,,,,,,21.0,,,,,,41.0,,,,,,,,,,,,,,,,,,20.0,,,,,,53.0,,,,32.0,,17.0,,,,,,,,,,,21.0,,,,,34.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,garmisch-partenkirchen,47.4923741,11.0962815,0,27
9,181,130,kbo-Heckscher-Klinikum gemeinnützige GmbH München,kbo-Heckscher-Klinikum Abteilung Landsberg am Lech,Bgm.-Dr.-Hartmann-Str.,52,86899,landsberg am lech,089 9999-0,info.hek-mdh@kbo.de,www.kbo-heckscher-klinikum.de,1,kbo-Heckscher-Klinikum gemeinnützige GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landsberg am lech,48.0497474,10.8768728,4,26
9,181,130,kbo-Lech-Mangfall-Klinik Landsberg am Lech,kbo-Lech-Mangfall-Klinik Landsberg am Lech,Bgm.-Dr.-Hartmann-Str.,50-52,86899,landsberg am lech,08191 333-0,klinik@psychiatrie-landsberg.de,www.kbo-landsberg.de,1,kbo-Lech-Mangfall-Kliniken gGmbH,2,0,2,2,2,2,2,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landsberg am lech,48.0497474,10.8768728,4,26
9,181,130,Klinikum Landsberg am Lech,Klinikum Landsberg am Lech,Bgm.-Dr.-Hartmann-Str.,50,86899,landsberg am lech,08191 333-0,info@klinikum-landsberg.de,www.klinikum-landsberg.de,1,Klinikum Landsberg am Lech AöR des Landkreises Landsberg am Lech,2,1,2,1,2,2,2,218,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landsberg am lech,48.0497474,10.8768728,4,26
9,188,139,Augenklinik Starnberg AKS,Augenklinik Starnberg AKS,Josef-Jägerhuber-Str.,7,82319,starnberg,08151 653333,info@augenzentrum-bayern.de,www.augenzentrum-bayern.de,3,Augenklinik Starnberg AKS Privatklinik GmbH,4,0,2,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,starnberg,47.9986851,11.3410791,3,28
9,188,139,Klinikum Starnberg,Klinikum Starnberg,Oßwaldstr.,1,82319,starnberg,08151 18-0,info@klinikum-starnberg.de,www.klinikum-starnberg.de,1,Kreiskrankenhaus Starnberg GmbH,2,2,2,1,2,1,1,296,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,6.0,,,,53.0,,,,,,12.0,,,,,,,,,,,,,,,,,16.0,,,,,59.0,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,starnberg,47.9986851,11.3410791,3,28
9,189,155,Klinikum Traunstein und Kreisklinik Ruhpolding,Klinikum Traunstein und Kreisklinik Ruhpolding - Klinikum Traunstein,Cuno-Niggl-Str.,3,83278,traunstein,0861 705-0,info.ts@kliniken-sob.de,www.kliniken-suedostbayern.de,1,Kliniken Südostbayern AG,2,3,2,2,2,2,2,548,9.0,,,,,,,,,,,,,,,,,,,,83.0,26.0,,,31.0,,,,,,,26.0,,,,,,37.0,,,,,,,,,,,,,,10.0,,,,25.0,9.0,,,24.0,,,,,,80.0,18.0,44.0,,,,,,,,,,,30.0,,,,,44.0,,,,,,10.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,traunstein,47.8695272,12.6484621,2,36
9,263,0,Klinikum St. Elisabeth Straubing GmbH,Klinikum St. Elisabeth Straubing GmbH,St.-Elisabeth-Str.,23,94315,straubing,09421 710-0,info@klinikum-straubing.de,www.klinikum-straubing.de,2,Barmherzige Brüder Klinikum St. Elisabeth Straubing GmbH,2,3,2,2,2,2,2,450,101.0,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,77.0,,,,,,,,,,,,,27.0,,,,,26.0,,,,,,27.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,straubing,48.8839157,12.5955773,10,35
9,271,119,Aeskul Klinik im Stadtpark GmbH,Aeskul Klinik im Stadtpark GmbH,Am Stadtpark,22,94469,deggendorf,0991 2503434-0,info@aeskul-klinik.de,www.aeskul-klinik.de,3,Aeskul Klinik im Stadtpark GmbH,4,0,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deggendorf,48.7814115,13.0006423,9,38
9,271,119,Bezirksklinikum Mainkofen,Bezirksklinikum Mainkofen Neurologische Frührehabilitation,Mainkofen A,3,94469,deggendorf,09931 87-0,info@mainkofen.de,www.mainkofen.de,1,Bezirk Niederbayern,2,1,2,2,2,1,2,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,466.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,deggendorf,48.7814115,13.0006423,9,38
9,271,119,Bezirkskrankenhaus Landshut,Bezirkskrankenhaus Landshut Tagesklinik im DONAUISAR Klinikum Deggendorf,Perlasberger Str.,41,94469,deggendorf,0871 6008-0,info@bkh-landshut.de,www.bkh-landshut.de,1,Bezirk Niederbayern,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deggendorf,48.7814115,13.0006423,9,38
9,271,119,DONAUISAR Klinikum Deggendorf-Landau,DONAUISAR Klinikum Deggendorf-Landau - Klinikum Deggendorf,Perlasberger Str.,41,94469,deggendorf,0991 380-0,info@donau-isar-klinikum.de,www.donau-isar-klinikum.de,1,DONAUISAR Klinikum Deggendorf-Dingolfing-Landau gKU,2,3,2,1,2,2,2,465,10.0,,,,,,,,,,,,,,,,50.0,,,,30.0,,,,14.0,,,,,,,42.0,,,,,,40.0,,,,,,,,,,,,,,12.0,,,,45.0,,,,,,,,,,30.0,39.0,,,,,,,,,,,,30.0,,,,,48.0,,,,,,1.0,1.0,24.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,deggendorf,48.7814115,13.0006423,9,38
9,271,119,Klinik Angermühle GmbH,Klinik Angermühle GmbH,Am Stadtpark,1-39,94469,deggendorf,0991 37055-0,info@klinik-angermuehle.de,www.klinik-angermuehle.de,3,Klinik Angermühle GmbH,2,0,2,2,2,2,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deggendorf,48.7814115,13.0006423,9,38
9,273,137,Caritas-Krankenhaus St. Lukas GmbH,Caritas-Krankenhaus St. Lukas GmbH,Traubenweg,3,93309,kelheim,09441 702-0,info@goldbergklinik.de,www.goldbergklinik.de,2,Caritas-Krankenhaus St. Lukas GmbH,2,1,2,2,2,2,2,200,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,18.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kelheim,48.91849,11.8722777,10,31
9,361,0,Bezirksklinikum Regensburg,Bezirksklinikum Regensburg Psychiatrische Tagesklinik Amberg,Marienstr.,12,92224,amberg,0941 941-0,pressestelle@medbo.de,www.medbo.de,1,Medizinische Einrichtungen des Bezirks Oberpfalz - KU (AöR),2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amberg,49.4543662,11.8474021,14,31
9,361,0,Klinikum St. Marien Kommunalunternehmen AöR der Stadt Amberg,Klinikum St. Marien Kommunalunternehmen,Mariahilfbergweg,7,92224,amberg,09621 38-0,verwaltung@klinikum-amberg.de,www.klinikum-st-marien.de,1,KU Klinikum St. Marien,2,3,2,1,2,2,2,578,,,,,,,,,,,,,,,,,25.0,,,,90.0,,,,,,,,,,,71.0,,,18.0,,,44.0,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,66.0,20.0,34.0,,,,,,,,,,,26.0,,,,,53.0,,,,,,5.0,4.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,amberg,49.4543662,11.8474021,14,31
9,372,116,Bezirksklinikum Regensburg,Bezirksklinikum Regensburg Psychiatrisches Zentrum Cham,August-Holz-Str.,1,93413,cham,0941 941-0,pressestelle@medbo.de,www.medbo.de,1,Medizinische Einrichtungen des Bezirks Oberpfalz - KU (AöR),2,0,2,2,2,2,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cham,49.2178194,12.6663832,12,36
9,372,116,Sana Kliniken des Landkreises Cham GmbH,Sana Kliniken des Landkreises Cham GmbH Krankenhaus Cham,August-Holz-Str.,1,93413,cham,09971 409-591,cham@diekliniken.de,www.diekliniken.de,3,Sana Kliniken des Landkreises Cham GmbH,2,1,2,2,2,2,2,250,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,16.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cham,49.2178194,12.6663832,12,36
9,376,161,Asklepios Orthopädische Klinik Lindenlohe,Asklepios Orthopädische Klinik Lindenlohe,Lindenlohe,18,92421,schwandorf,09431 888-0,info@klinik-lindenlohe.de,www.klinik-lindenlohe.de,3,Asklepios Klinik Lindenlohe GmbH,2,0,2,2,2,2,2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schwandorf,49.3261854,12.1092708,13,33
9,376,161,Asklepios Orthopädische Klinik Lindenlohe Privatklinik,Asklepios Orthopädische Klinik Lindenlohe Privatklinik,Lindenlohe,18,92421,schwandorf,,,,3,Asklepios Klinik Lindenlohe GmbH,4,0,2,2,2,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schwandorf,49.3261854,12.1092708,13,33
9,376,161,Krankenhaus St. Barbara Schwandorf,Krankenhaus St. Barbara Schwandorf,Steinberger Str.,24,92421,schwandorf,09431 52-0,info@barmherzige-schwandorf.de,www.barmherzige-schwandorf.de,2,Barmherzige Brüder gemeinnützige Krankenhaus GmbH,2,2,2,2,2,2,2,267,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,25.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schwandorf,49.3261854,12.1092708,13,33
9,377,154,Kliniken Nordoberpfalz AG Krankenhaus Tirschenreuth,Kliniken Nordoberpfalz AG Krankenhaus Tirschenreuth,St.-Peter-Str.,31,95643,tirschenreuth,09631 87-0,tirinfo@kliniken-nordoberpfalz.ag,www.krankenhaus-tirschenreuth.de,1,Kliniken Nordoberpfalz AG,2,1,2,2,2,2,2,145,50.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,10.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tirschenreuth,49.8780234,12.3372095,17,34
9,474,126,Klinikum Forchheim - Fränkische Schweiz gGmbH,"Klinikum Forchheim - Fränkische Schweiz gGmbH, Standort Forchheim",Krankenhausstr.,10,91301,forchheim,09191 610-0,info@klinikum-forchheim.de,www.klinikum-forchheim.de,1,Klinikum Forchheim - Fränkische Schweiz gGmbH,2,1,2,2,2,2,2,225,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,43.0,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,40.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forchheim,49.7187319,11.0595749,16,27
9,474,126,Psychiatrische Tagesklinik Bamberg-Forchheim gGmbH,Psychiatrische Tagesklinik Bamberg-Forchheim gGmbH,Krankenhausstr.,8,91301,forchheim,,,,1,Psychiatrische Tagesklinik Bamberg-Forchheim gGmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forchheim,49.7187319,11.0595749,16,27
9,476,145,Bezirksklinikum Obermain,Bezirksklinikum Obermain Tagesklinik Kronach,Friesener Str.,49,96317,kronach,09547 81-0,info@bezirksklinikum-obermain.de,www.bezirksklinikum-obermain.de,1,Kommunalunternehmen Gesundheitseinrichtungen des Bezirks Oberfranken AöR,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kronach,50.2397846,11.3277669,20,28
9,476,145,HELIOS Frankenwaldklinik Kronach,HELIOS Frankenwaldklinik Kronach,Friesener Str.,41,96317,kronach,09261 59-0,info.kronach@helios-kliniken.de,www.helios-kliniken.de/kronach,3,Helios Frankenwaldklinik Kronach GmbH,2,1,2,2,2,2,2,240,,,76.0,,,,36.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,29.0,,21.0,,,,,,,,,,,,,,,,,,,,4.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kronach,50.2397846,11.3277669,20,28
9,477,128,Klinikum Kulmbach mit Außenstelle Stadtsteinach,Klinikum Kulmbach,Albert-Schweitzer-Str.,10,95326,kulmbach,09221 98-0,,www.klinikum-kulmbach.de,1,Zweckverband Klinikum Kulmbach,2,3,2,2,2,2,2,540,142.0,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,42.0,39.0,24.0,45.0,10.0,,,,,,,,,27.0,,,,,40.0,,,,,,9.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kulmbach,50.1008448,11.4479149,19,29
9,478,139,Helmut-G.-Walther-Klinikum Lichtenfels GmbH,Regiomed Klinikum Lichtenfels,Prof.-Arneth-Str.,2b,96215,lichtenfels,,,,1,Helmut-G.-Walther-Klinikum Lichtenfels GmbH,2,1,2,2,2,2,2,276,,,,,,,,,,,,,,,,,26.0,,,,59.0,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,41.0,36.0,,,,,,,,,,,,,,,,,32.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,lichtenfels,50.14568,11.06382,19,27
9,562,0,Klinikum am Europakanal,Klinikum am Europakanal Erlangen,Am Europakanal,71,91056,erlangen,09131 753-0,klinikum.am.europakanal@bezirkskliniken-mfr.de,www.klinikum-am-europakanal.de,1,Bezirkskliniken Mittelfranken,2,0,2,2,2,2,2,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,272.0,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erlangen,49.5891571,10.9812072,15,26
9,562,0,Malteser Waldkrankenhaus Erlangen gGmbH,Malteser Waldkrankenhaus St. Marien gGmbH Akuthaus,Rathsberger Str.,57,91054,erlangen,09131 822-0,info@waldkrankenhaus.de,www.waldkrankenhaus.de,2,Malteser Waldkrankenhaus Erlangen gGmbH,2,2,2,2,2,2,1,290,,,,,,,,,,,,,,,,,65.0,,,,55.0,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,41.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,erlangen,49.5891571,10.9812072,15,26
9,562,0,Universitätsklinikum Erlangen,Universitätsklinikum Erlangen,Maximiliansplatz,2,91054,erlangen,09131 85-0,,www.uk-erlangen.de,1,Universitätsklinikum Erlangen AdöR,1,3,2,1,2,2,2,1319,,,,,,,,,,,,,,,,,,,,,75.0,43.0,,,48.0,,,,,,,78.0,,,,20.0,,45.0,,18.0,,,,,,,,,,23.0,,23.0,13.0,,,49.0,,,,,,,,,,63.0,51.0,21.0,22.0,10.0,,,,22.0,,,,,24.0,,,,,103.0,,,,,,97.0,86.0,63.0,,,,14.0,92.0,,,,,,,,,,,,,34.0,,,22.0,,,,7.0,,48.0,,,29.0,,,33.0,31.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,erlangen,49.5891571,10.9812072,15,26
9,564,0,310KLINIK GmbH,310KLINIK GmbH,Neumeyerstr.,46-48,90411,nürnberg,0911 58068-0,info@310klinik.com,www.310klinik.com,3,310KLINIK GmbH,2,0,2,2,2,2,2,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Clinic im Centrum Nürnberg,Clinic im Centrum Nürnberg,Karl-Grillenberger-Str.,1,90402,nürnberg,0911 2010390,info@clinic-nbg.de,www.clinic-nbg.de,3,Clinic im Centrum Nürnberg,4,0,2,2,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Elisee Klinik Nürnberg GmbH,Elisee Klinik Nürnberg GmbH,Elisabeth-Selbert-Platz,1,90473,nürnberg,0911 81797070,anmeldung@elisee-klinik.de,www.elisee-klinik.de,3,Elisee Klinik Nürnberg GmbH,4,0,2,2,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Internistische Klinik Dr. Steger AG,Internistische Klinik Dr. Steger AG,Philipp-Kittler-Str.,27,90480,nürnberg,0911 9403-301,kontakt@klinik-steger.de,www.klinik-steger.de,3,Internistische Klinik Dr. Steger AG,2,0,2,2,2,2,2,35,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Klinik am Birkenwald GmbH,Klinik am Birkenwald GmbH,Weiltinger Str.,11,90449,nürnberg,0911 6808-0,verwaltung@sana-klinik-nuernberg.de,www.sana-klinik-nuernberg.de,3,Klinik am Birkenwald GmbH,2,0,2,2,2,2,2,76,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
