3,155,1,Paracelsus Klinik an der Gande,Dr.-Heinrich-Jasper-Straße,4,37581,Bad Gandersheim,05382/917-0,klinik_an_der_gande@paracelsus-kliniken.de,www.paracelsus-kliniken.de,3,Paracelsus-Kliniken Deutschland,6,119,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,
3,155,1,Paracelsus Roswitha-Klinik,Dr.-Heinrich-Jasper-Straße,2a,37581,Bad Gandersheim,05382/740,roswitha-klinik@paracelsus-kliniken.de,www.paracelsus-kliniken.de/roswithaklinik,3,Paracelsus-Kliniken Deutschland,6,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,
3,159,3,Kirchberg-Klinik,Wiesenbek,11-12,37431,Bad Lauterberg,05524/854-0,info@gollee.de,www.gollee.de,3,Gollée GmbH & Co.,6,330,,151.0,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,71.0,,,,,,,,,,,
3,159,3,Klinik Dr. Muschinsky GmbH & Co. KG,Wiesenbek,7-10,37431,Bad Lauterberg im Harz,05524/858-0,info@muschinsky.de,www.muschinsky.de,3,Fachklinik für Orthopädie und Rheumatologie Dr. Muschinsky GmbH & Co. KG,6,116,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,
3,159,16,Evangelisches Krankenhaus Göttingen-Weende gGmbH Rehabilitative Geriatrie,An der Lutter,24,37075,Göttingen,0551/5034-0,kontakt@ekweende.de,www.ekweende.de,2,Evangelisches Krankenhaus Göttingen-Weende gGmbH,6,35,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,159,16,Therapiezentrum OPEN Integratives Therapiezentrum für Suchtrehabilitation,Robert-Bosch-Breite,1c,37079,Göttingen,0551/900498-0,therapiezentrum-open@do-suchthilfe.de,www.goettingen-suchthilfe.de,1,Deutscher Orden - Ordenswerke Hauptgeschäftsstelle Geschäftsbereich Suchthilfe,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,
3,159,36,Mutter-Kind-Klinik Zorge,Schlesierstraße,34,37449,Walkenried,05586/9687-0,info@kur.org,www.kur.org,2,Kur + Reha Klinik GmbH des Paritätischen Wohlfahrtsverbandes LV Baden Württemberg,6,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,
3,241,1,Cochlear Implant Centrum Wilhelm Hirte,Gehägestraße,28-30,30655,Hannover,0511/90959-0,cicsek@hka.de,www.auf-der-bult.de,2,Stiftung Hannoversche Kinderheilanstalt,6,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,241,1,DIAKOVERE Henriettenstift Reha,Marienstraße,72-90,30171,Hannover,0511/289-0,,www.diakovere.de,2,DIAKOVERE Krankenhaus gGmbH,6,50,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,241,1,Klinik am Kronsberg Fachklinik fürAbhängigkeitserkrankungen,Debberoder Straße,61,30539,Hannover,0511/30038-0,kronsberg@step-hannover.de,www.klinik-am-kronsberg.de,2,Step gGmbH,6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,
3,241,10,Klinikum Region Hannover GmbH Geriatrie Langenhagen,Rohdehof,3,30853,Langenhagen,0511/7300 01,info.geriatrie@krh.de,www.krh.de,1,Klinikum Region Hannover GmbH,6,44,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,241,12,medi terraTherapiezentrum Mardorf,Rote-Kreuz-Straße,11,31535,Neustadt a. Rbge.,05036/161-0,info@behindertenkuren.de,www.behindertenkuren.de,2,medi terra Gesellschaft für Soziale Einrichtungen gGmbH,6,50,20.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,251,7,Fachklinik Bassum,Marie Hackfeld Straße,6,27211,Bassum,05448/8828-0,post@fachklinik-bassum.de,www.fachklinik-bassum.de,2,Therapiezentrum Niedersachsen-Bremen gGmbH,6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,
3,252,2,Mediclin Deister Weser Kliniken Haus Deister,Deisterallee,40,31848,Bad Münder am Deister,05042/6020,,www.mediclin.de,3,Mediclin GmbH & Co. KG Zentralverwaltung,6,140,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,252,2,MediClin Deister-Weser-Kliniken,Lug ins Land,5,31848,Bad Münder am Deister,05042/600-0,info@dwk.mediclin.de,www.deister-weser-kliniken.de,3,Mediclin GmbH & Co. KG Zentralverwaltung,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,
3,252,3,Klinik Der Fürstenhof,Am Hylligen Born,7,31812,Bad Pyrmont,05281/15-03,fuerstenhof@staatsbad-pyrmont.de,www.klinik-der-fuerstenhof.de,1,Niedersächsisches Staatsbad Pyrmont Betriebsgesellschaft mbH,6,160,,,,,,,,,,50.0,,,,,,,,,,,,,,90.0,20.0,,,,,,,,,,,,,,,,,,
3,252,3,Klinik Dr. Buchinger,Forstweg,39,31812,Bad Pyrmont,05281/166-0,info@buchinger.de,www.buchinger.de,3,Dr. med. Otto Buchinger,6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,
3,252,3,m & i Fachklinik Bad Pyrmont Rheumazentrum,Auf der Schanze,3,31812,Bad Pyrmont,05281/6210-0,info@fachklinik-bad-pyrmont.de,www.fachklinik-bad-pyrmont.de,3,KVG-Klinik in Bad Pyrmont Verwaltungs GmbH & Co Betriebs KG,6,300,,,70.0,,,,,,,65.0,,,,,,,,,,,,,,140.0,,,,,,,,25.0,,,,,,,,,,,
3,252,3,Median Zentrum für Verhaltens-medizin Bad Pyrmont Klinik für Psychosomatik,Bombergallee,10,31812,Bad Pyrmont,05281/619-0,,www.median-kliniken.de,3,MEDIAN West GmbH Zweigstelle Bad Pyrmont,6,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,
3,252,3,REHASAN Fachklinik Bad Pyrmont Betriebs GmbH,Vogelreichsweg,49,31812,Bad Pyrmont,05281/913-0,info@fachklinik-weserland.de,www.fachklinik-weserland.de,3,REHASAN Fachklinik Bad Pyrmont Betriebs GmbH,6,20,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,252,3,Rehazentrum Bad Pyrmont Klinik Weser,Schulstraße,2,31812,Bad Pyrmont,05281/912-0,reha-klinik.weser@drv-bund.de,www.klinik-weser.de,1,Deutsche Rentenversicherung Bund,6,251,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,,
3,252,3,Rehazentrum Bad Pyrmont Therapiezentren Brunswiekund Friedrichshöhe,Forstweg,2,31812,Bad Pyrmont,05281/169-0,info@rehazentrum-bp.de,www.rehazentrum-bad-pyrmont.de,1,Deutsche Rentenversicherung Braunschweig-Hannover,6,324,,,,,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,108.0,,,,,,,,,,,
3,252,4,Krankenhaus Lindenbrunn,Lindenbrunn,1,31863,Coppenbrügge,05156/782-0,info@krankenhaus-lindenbrunn.de,www.krankenhaus-lindenbrunn.de,2,Verein zur Betreuung von Schwerbehinderten e.V.,6,112,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,
3,252,7,BDH-Klinik Hessisch Oldendorf,Greitstraße,18-28,31840,Hessisch Oldendorf,05152/781-0,verwaltung@bdh-klinik-hessisch-oldendorf.de,www.bdh-klinik-hessisch-oldendorf.de,2,BDH - Bundesverband für Rehabilitation und Interessenvertretung Behinderter e.V.,6,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,
3,254,5,Median Klinik Bad Salzdetfurth GmbH & Co. KG,An der Peesel,5,31162,Bad Salzdetfurth,05063/47-02,,www.median-kliniken.de,3,Median Klinik Bad Salzdetfurth GmbH & Co.KG,6,194,,,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,62.0,,,,,,,,,,,
3,254,5,VAMED Klinik Bad Salzdetfurth Rehabilitation,An der Peesel,6,31162,Bad Salzdetfurth,05063/2772-0,info.bad-salzdetfurth@vamed-gesundheit.de,www.vamed-gesundheit.de,3,VAMED Klinik Bad Salzdetfurth GmbH,6,173,,,86.0,40.0,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,
3,255,7,Neues Land Schorbornund Haus Amelith,Schießhäuser Straße 9,,37627,Deensen,05532/999-100,schorborn@neuesland.de,www.neuesland.de,2,Neues Land e.V.,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
3,257,5,Bückeberg-Klinik,Wiesenstraße,1,31707,Bad Eilsen,05722/881-0,info@bueckeberg-klinik.de,www.bueckeberg-klinik.de,3,"Bückeberg-Klinik GmbH & Co. KG Fachklinik für Orthopädie,Innere Krankheiten und Rheumatologie",6,160,,,,,,,,,,15.0,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,,
3,257,5,Deutsche Rentenversicherung Rehazentrum Bad Eilsen,Brunnenpromenade,2,31707,Bad Eilsen,05722/887-0,info@rehazentrum-bad-eilsen.de,www.rz-bad-eilsen.de,1,Deutsche Rentenversicherung Braunschweig-Hannover,7,365,,142.0,,,,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,
3,257,6,Klinik Niedersachsen,Hauptstraße,59,31542,Bad Nenndorf,05723/707-0,info@klinikniedersachsen.de,www.klinikniedersachsen.de,3,Klinik Niedersachsen Erwin Röver GmbH & Co KG,6,280,,5.0,55.0,,,,,,,,,,,,,,,,,,,,,85.0,,,,,110.0,,,,,,,,,,,,20.0,,5.0
3,257,6,Landgrafen-Klinik,Bahnhofstraße,9,31542,Bad Nenndorf,05723/702-100,info@landgrafen-klinik.de,www.landgrafen-klinik.de,1,Niedersächsisches Staatsbad Pyrmont Betriebsgesellschaft mbH,6,187,,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,,
3,352,11,Klinik Nordseeküste,Hermann-Daur-Weg,21,27476,Cuxhaven,04721/432-0,info@klinik-nordseekueste.de,www.klinik-nordseekueste.de,3,Klinik Nordseeküste KG,6,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,,,
3,352,11,Kurklinik Strandrobbe Neptunweg GmbH,Neptunweg,1,27476,Cuxhaven,04721/699-0,info@strandrobbe.de,www.strandrobbe.de,3,Kurklinik Strandrobbe Neptunweg GmbH,6,180,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,353,16,Fachkrankenhaus Hansenbarg,Franz-Barca-Weg,36,21271,Hanstedt,04184/899-0,info@fkh-alida.de,www.alida.de,1,Alida Schmidt-Stiftung,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
3,353,20,Waldklinik Jesteburg,Kleckerwaldweg,145,21266,Jesteburg,04183/799-0,info@waldklinik-jesteburg.de,www.waldklinik-jesteburg.de,3,Waldklinik Jesteburg Aldag GmbH & Co. KG,6,140,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,90.0,,,,,,,,,,,,,,
3,354,4,DRK RPK Heide-Wendland,Am Dömitzer Damm,6,29451,Dannenberg,,info@drk-rpk-heide-wendland.de,www.drk-rpk-heide-wendland.de,2,DRK KV Lüchow-Dannenberg gGmbH,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,
3,357,18,Median Reha Zentrum Gyhum,Alfred Kettner Straße,1,27404,Gyhum,04286/89-0,kontakt.gyhum@median-kliniken.de,www.median-kliniken.de,3,Median Reha Zentrum Gyhum GmbH und Co. KG,6,333,,,90.0,,,,,,,,,,,,,,,,,,,,,130.0,,,,,113.0,,,,,,,,,,,,,,
3,358,8,Klinik Fallingbostel Fachklinik für Herz- und Kreislauferkrankungen,Kolkweg,1,29683,Bad Fallingbostel,05162/44-0,info@klinik-fallingbostel.de,www.klinik-fallingbostel.de,3,von Graevemeyer GmbH & Co KG,6,251,,,,151.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,
3,358,21,MediClin Klinikum Soltau,Oeninger Weg,59,29614,Soltau,05191/800-0,info.klinikum-soltau@mediclin.de,www.mediclin.de,3,Mediclin GmbH & Co. KG Zentralverwaltung,6,311,,,37.0,,,,,,,,,,,,,,,,,,,,,85.0,,,,,99.0,,,90.0,,,,,,,,,,,
3,358,24,Krelinger Reha Zentrum,Krelingen,37,29664,Walsrode,05167/970-137,reha@grz-krelingen.de,www.grz-krelingen.de/reha,2,Geistliches Rüstzentrum Krelingen der Ahldener Bruderschaft e.V.,7,65,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,
3,360,2,Diana Klinik,Dahlenburger Straße,2a,29549,Bad Bevensen,05821/80-0,diana@diana-klinik.de,www.diana-klinik.de,3,Diana Krankenhaus-betriebsgesellschaft mbH,6,503,,,93.0,,,,,,,,,,,,,,,,,,,,,119.0,,,,,172.0,,,119.0,,,,,,,,,,,
3,360,2,Herz- und Gefäßzentrum Bad Bevensen,Römstedter Straße,25,29549,Bad Bevensen,05821/82-0,info@hgz-bb.de,www.hgz-bb.de,3,Herz-Kreislauf-Klinik Bevensen AG,6,203,,,,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,360,2,Klinik Lüneburger Heide Kompetenzzentrum für Essstörungen,Am Klaubusch,21,29549,Bad Bevensen,05821/960-0,info@klinik-lueneburger-heide.de,www.klinik-lueneburger-heide.de,3,Klinik Lüneburger Heide GmbH & Co. KG,6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,
3,360,5,MediClin Seepark Klinik,Sebastian-Kneipp-Straße,1,29389,Bad Bodenteich,05824/21-0,info@seepark.mediclin.de,www.seepark-klinik.de,3,Mediclin GmbH & Co. KG Zentralverwaltung,6,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,
3,403,0,Fachklinik Weser-Ems,Schellenberg,13,26133,Oldenburg (Oldb.),0441/35062-0,fk.weser-ems@diakonie-ol.de,www.fachklink-weser-ems.de,2,Diakonisches Werk Oldenburg Fachklinik Oldenburger Land gGmbH,6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,
3,403,0,Rehabilitationszentrum Oldenburg GmbH,Brandenburger Straße,31,26133,Oldenburg (Oldb.),0441/405-0,info@reha-ol.de,www.reha-ol.de,1,Rehabilitationszentrum Oldenburg GmbH,6,308,,,52.0,115.0,,,,,,,,,,,,,,,,,,,,36.0,,,,,105.0,,,,,,,,,,,,,,
3,403,0,Rehabilitationszentrum RPK Oldenburg,Pfauenstraße,4,26135,Oldenburg (Oldb.),,,,2,Zentegra gGmbH,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,
3,404,0,Klinikum OsnabrückNeurologische Frührehabilitation,Sedanstraße 115,,49076,Osnabrück,0541/405-0,info@klinikum-osnabrueck.de,www.klinikum-osnabrueck.de,1,Klinikum Osnabrück GmbH,6,10,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
3,404,0,Reha-Zentrum am Hesselkamp RPK,Knollstraße,167,49088,Osnabrück,0541/18001-50,info@rpk-os.de,www.os-verein.de,2,ZRE Osnabrück gGmbH,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,
3,405,0,Median Rehazentrum Wilhelmshaven GmbH,Bremer Straße,2,26382,Wilhelmshaven,04421/945-0,,www.median-kliniken.de,3,Median Rehazentrum Wilhelmshaven GmbH,6,225,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,109.0,,,,,,,,,,,,,,
3,451,2,Reha-Zentrum am Meer,Unter den Eichen,18,26160,Bad Zwischenahn,04403/61-0,info@fk.bad-zwischenahn.de,www.bad-zwischenahn.de,2,Kurbetriebsgesellschaft Bad Zwischenahn mbH,6,458,,,,,,142.0,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,,,
3,451,8,Mutter-Kind-Kurklinik Wiefelstede,Alter Damm,9,26215,Wiefelstede,04402/963-0,info@mvkk-wiefelstede.de,www.mvkk-wiefelstede.de,3,MVKK für Prävention und Rehabilitation Wiefelstede GmbH & Co. KG,6,168,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,452,13,Vorsorgeklinik für Frauen Die Insel,Billstraße,14,26571,Juist,04935/91501-0,info@muettergenesung.de,www.muettergenesung.de,2,"ReGenesa Vorsorge- undRehakliniken für Frauen, Mütter und Kinder in der Ev.-Luth.Landeskirche Hannovers e.V.",6,47,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,452,19,Klinik Norddeich,Badestraße,15,26506,Norden,04931/985-0,info@klinik-norddeich.de,www.dbkg.de,3,Dr. Becker Klinikgesellschaft mbH & Co.KG,6,238,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,120.0,,,,,,,,,,,
3,452,19,Mutter-Kind-Kurklinik Huus achtern Diek,Tunnelstraße,45,26506,Norden-Norddeich,04931/9819-0,huus-achtern-diek@aw-kur.de,www.aw-kur.de/huus-achtern-diek,2,AW Kur und Erholungs GmbH Dortmund,6,94,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,452,19,Mutter-Kind-Kurzentrum Nazareth,Friedensstraße,1,26506,Norden,04931/179-0,mail@nazareth-norddeich.de,www.nazareth-norddeich.de,2,Sozialwerk Nazareth e.V.,6,98,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,452,19,Vorsorge- und Rehaklinik für Mutter und Kind Haus am Deich,Badestraße,18,26506,Norden,04931/9509-0,info@muettergenesung.de,www.muettergenesung.de,2,"ReGenesa Vorsorge- undRehakliniken für Frauen, Mütter und Kinder in der Ev.-Luth.Landeskirche Hannovers e.V.",6,120,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,452,20,Deutsche Rentenversicherung Westfalen Klinik Norderney,Kaiserstraße,26,26548,Norderney,04932/892-0,klinik-norderney@t-online.de,www.klinik-norderney.de,1,Deutsche Rentenversicherung Westfalen,6,145,,,,,,,,,57.0,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,
3,452,20,Fachklinik Thomas Morus,Benekestraße 44,44,26548,Norderney,04932/9120,fachklinik-thomas-morus@caritas-gesundheitszentrum.de,www.caritas-gesundheitszentrum.de,2,Caritas Gesundheitszentrum für Familie Norderney GmbH,6,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,
3,452,20,FachklinikMaria am Meer,Kirchstraße 4,,26548,Norderney,04932/633,fachklinik-maria-am-meer@caritas-gesundheitszentrum.de,www.caritas-gesundheitszentrum.de,2,Caritas Gesundheitszentrum fürFamilien Norderney GmbH,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,
3,452,20,Kurzentrum Norderney,Benekestraße,26,26548,Norderney,04932/931-0,kurzentrum-norderney@aw-kur.de,www.aw-kur.de,2,AW Kur und Erholungs GmbH Dortmund,6,145,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,452,20,Seeklinik Norderney gGmbH,Benekestraße,27,26548,Norderney,04932/899-0,info@seeklinik-norderney.de,www.seeklinik-norderney.de,2,Seeklinik Norderney gGmbH,6,166,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,
3,454,19,Fachklinik Hase-Ems,Hammer Straße,29,49740,Haselünne,05964/70-0,info@fachklinik-hase-ems.de,www.caritas-os.de/fachklinik-hase-ems,2,CRT Caritas Reha und Teilhabe GmbH,6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,
3,454,32,MediClin Hedon-Klinik,Hedonallee,1,49811,Lingen (Ems),0591/918-0,info.hedon@mediclin.de,www.mediclin.de,3,Mediclin GmbH & Co. KG Zentralverwaltung,6,210,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,120.0,,,,,,,,,,,,,,
3,454,32,St. Bonifatius Hospital,Wilhelmstraße,13,49808,Lingen (Ems),0591/910-0,info@bonifatius-lingen.de,www.st.bonifatius-lingen.de,2,St. Bonifatius Hospital Lingen gGmbH,6,32,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,455,20,DRK-Nordsee-Kurzentrum,Inselstraße,4-10,26434,Wangerland,04426/89-0,drk_schillig@t-online.de,www.lv-oldenburg.drk.de,2,DRK-Landesverband Oldenburg e.V.,6,185,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,455,20,Friesenhörn Nordsee Kliniken GmbH Mutter & Kind Klinik Horumersiel,Möwenstraße,170 ff,26434,Wangerland,04426/944-0,info@friesenhoern.de,www.friesenhoern.de,3,Friesenhörn-Nordsee Kliniken GmbH Zentralverwaltung,6,398,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,455,20,Mutter-Kind-Kurhaus Nordlicht,Am Tief,6,26434,Wangerland,04426/947-0,info@mukinordlicht.de,www.mutter-kind-haus-nordlicht.de,2,Familiensozialwerk Friesland e.V.,6,87,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,455,20,Privatklinik Nordsee,Deichstraße,13a,26434,Wangerland/Horumersiel,04426/9488-0,kontakt@privatklinik-nordsee.de,www.privatklinik-nordsee.de,3,Privatklinik Nordsee,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,
3,455,21,Mutter-Kind Klinik Wangerooge,Bootsweg,12,26486,Wangerooge,04469/879-0,kontakt@caritasklinik-wangerooge.de,www.caritasklinik-wangerooge.de,2,Caritasverband für die Diözese Hildesheim e.V.,6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,
3,455,26,Friesenhörn Nordsee Kliniken GmbH Mutter & Kind Klinik Dangast,Dauenser Straße,19-21,26316,Varel,04451/922-0,info@friesenhoern.de,www.friesenhoern.de,3,Friesenhörn-Nordsee Kliniken GmbH Zentralverwaltung,6,378,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,456,1,FACHKLINIK BAD BENTHEIM Thermalsole- und Schwefelbad Bentheim GmbH,Am Bade,1,48455,Bad Bentheim,05922/74-0,info@fk-bentheim.de,www.fk-bentheim.de,3,Thermalsole- und Schwefelbad Bentheim GmbH,6,435,,,,65.0,,,,,,70.0,,,,,,,,,,,,,,190.0,,,,,,,,,,,110.0,,,,,,,,
3,457,2,Fachklinik Helena am Meer,Viktoriastraße,6,26757,Borkum,04922/9130,Helena-am-Meer@caritas-borkum.de,www.helena-am-meer-borkum.de,2,Caritas Gesundheitszentrum Borkum GmbH,6,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,
3,457,2,Fachklinikum Borkum,Jann-Berghaus-Straße,49,26757,Borkum,04922/708-0,info@fachklinikum-borkum.de,www.fachklinikum-borkum.de,3,Fachklinikum Borkum GmbH u. Co. KG,6,301,,,,,,,,,,,45.0,,,,186.0,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,
3,457,2,Knappschafts-Klinik,Boeddinghausstraße,25,26757,Borkum,04922/301-0,borkum-info@kbs.de,www.knappschafts-klinik-borkum.de,1,Deutsche Rentenversicherung Knappschaft-Bahn-See,6,150,,,,,,60.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,
3,457,2,Mutter-Kind-Klinik Borkum,,,26742,Borkum,04922/306-0,klinik.borkum@kur.org,www.kur.org,2,Kur + Reha Klinik GmbH des Paritätischen Wohlfahrtsverbandes LV Baden Württemberg,6,190,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,457,2,Mutter-Kind-Klinik Sancta Maria,Boeddinghausstraße,10,26757,Borkum,04922/9281-0,info@sancta-maria-borkum.de,www.sancta-maria-borkum.de,2,Kongregation der Franziskanerinnen e.V.,6,87,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,457,2,Nordseeklinik Borkum,Bubertstraße,4,26757,Borkum,04922/921-01,verwaltung@nordseeklinik-borkum.de,www.nordseeklinik-borkum.de,1,Deutsche Rentenversicherung Rheinland,6,185,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,
3,457,2,Reha Zentrum Klinik Borkum Riff,Hindenburgstraße,126,26757,Borkum,04922/302-0,reha-klinik.borkumriff@drv-bund.de,,1,Deutsche Rentenversicherung Bund,6,190,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,
3,458,3,Fachklinik Oldenburger Land,Neerstedter Straße,9,27801,Dötlingen,04432/9480-0,fachklinik.ol-land@diakonie-ol.de,www.fachklinik-oldenburger-land.de,2,Diakonisches Werk Oldenburg Fachklinik Oldenburger Land gGmbH,6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,
3,458,7,Dietrich Bonhoeffer Klinik,Dr. Eckener Straße,1-5,26197,Grossenkneten,04435/9314-0,dbk@diakonie-ol.de,www.dietrich-bonhoeffer-klinik.de,2,Diakonisches Werk Oldenburg Dietrich Bonhoeffer Klinik gGmbH,6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,
3,459,3,Dr. Becker Neurozentrum Niedersachsen,Am Freibad,5,49152,Bad Essen,05472/400-0,info@neurozentrumniedersachsen.de,www.neurozentrumniedersachsen.de,3,Neurologisches Zentrum Novacura GmbH & Co. KG,6,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,
3,459,3,Paracelsus Berghofklinik,Empterweg,5,49152,Bad Essen,05472/935-0,berghofklinik@paracelsus-kliniken.de,www.paracelsus-kliniken.de/berghofklinik,3,Paracelsus Kliniken,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,
3,459,3,Paracelsus Wiehengebirgsklinik,Kokenrottstraße,71,49152,Bad Essen,05472/405-0,wiehengebirgsklinik@paracelsus-kliniken.de,www.paracelsus-kliniken.de/wiehengebirgsklinik,3,Paracelsus Kliniken,6,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,
3,459,3,Paracelsus Wittekindklinik,Empterweg,5,49152,Bad Essen,05472/935-01,wittekindklinik@paracelsus-kliniken.de,www.paracelsus-kliniken.de/wittekindklinik,3,Paracelsus Kliniken,6,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,
