3.0,153.0,18.0,Rehazentrum Oberharz Am Schwarzenbacher Teich,Schwarzenbacher Straße,19,38678.0,Clausthal-Zellerfeld,05323 712-0,info@rehazentrum-oberharz.de,www.rehazentrum-oberharz.de,1.0,Deutsche Rentenversicherung Braunschweig-Hannover,6.0,280,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,
3.0,155.0,1.0,Paracelsus Klinik am See,Dehneweg,6,37581.0,Bad Gandersheim,05382 939-0,klinik-am-see@paracelsus-kliniken.de,www.paracelsus-kliniken.de/klinik-am-see,3.0,Paracelsus-Kliniken Deutschland,6.0,200,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,155.0,1.0,Paracelsus Klinik an der Gande,Dr.-Heinrich-Jasper-Straße,4,37581.0,Bad Gandersheim,05382 917-0,klinik_an_der_gande@paracelsus-kliniken.de,www.paracelsus-kliniken.de,3.0,Paracelsus-Kliniken Deutschland,6.0,119,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,
3.0,155.0,1.0,Paracelsus Roswitha-Klinik,Dr.-Heinrich-Jasper-Straße,2a,37581.0,Bad Gandersheim,05382 74-0,roswitha-klinik@paracelsus-kliniken.de,www.paracelsus-kliniken.de/roswithaklinik,3.0,Paracelsus-Kliniken Deutschland,6.0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,
3.0,159.0,3.0,Kirchberg-Klinik,Wiesenbek,11-12,37431.0,Bad Lauterberg,05524 854-0,info@gollee.de,www.gollee.de,3.0,Gollée GmbH & Co.,6.0,330,,145.0,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,70.0,,,,,,,,,,,
3.0,159.0,3.0,Klinik Dr. Muschinsky GmbH & Co. KG,Wiesenbek,7-10,37431.0,Bad Lauterberg im Harz,05524 858-0,info@muschinsky.de,www.muschinsky.de,3.0,Fachklinik für Orthopädie und Rheumatologie Dr. Muschinsky GmbH & Co. KG,6.0,116,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,
3.0,159.0,16.0,Evangelisches Krankenhaus Göttingen-Weende gGmbH Rehabilitative Geriatrie,An der Lutter,24,37075.0,Göttingen,0551 5034 0,kontakt@ekweende.de,www.ekweende.de,2.0,Evangelisches Krankenhaus Göttingen-Weende gGmbH,6.0,39,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,159.0,16.0,Therapiezentrum OPEN Integratives Therapiezentrum für Suchtrehabilitation,Robert-Bosch-Breite,1c,37079.0,Göttingen,0551 900498-0,therapiezentrum-open@do-suchthilfe.de,www.goettingen-suchthilfe.de,1.0,Deutscher Orden - Ordenswerke Hauptgeschäftsstelle Geschäftsbereich Suchthilfe,6.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,
3.0,159.0,36.0,Mutter-Kind-Klinik Zorge,Schlesierstraße,34,37449.0,Walkenried,05586 9687-0,info@kur.org,www.kur.org,2.0,Kur + Reha Klinik GmbH des Paritätischen Wohlfahrtsverbandes LV Baden Württemberg,6.0,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,
3.0,241.0,1.0,Cochlear Implant Centrum Wilhelm Hirte,Gehägestraße,28-30,30655.0,Hannover,0511 90959-0,cicsek@hka.de,www.auf-der-bult.de,2.0,Stiftung Hannoversche Kinderheilanstalt,6.0,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,241.0,1.0,DIAKOVERE Henriettenstift Reha,Marienstraße,72-90,30171.0,Hannover,0511 289-0,,www.diakovere.de,2.0,DIAKOVERE Krankenhaus gGmbH,6.0,44,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,241.0,1.0,Klinik am Kronsberg Fachklinik für Abhängigkeitserkrankungen,Debberoder Straße,61,30539.0,Hannover,0511 30038-0,kronsberg@step-hannover.de,www.klinik-am-kronsberg.de,2.0,Step gGmbH,6.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,
3.0,241.0,10.0,Klinikum Region Hannover GmbH Geriatrie Langenhagen,Rohdehof,3,30853.0,Langenhagen,0511 7300 01,info.geriatrie@krh.de,www.krh.de,1.0,Klinikum Region Hannover GmbH,6.0,44,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,241.0,12.0,medi terra Therapiezentrum Mardorf,Rote-Kreuz-Straße,11,31535.0,Neustadt a. Rbge.,05036 161-0,info@behindertenkuren.de,www.behindertenkuren.de,2.0,medi terra Gesellschaft für Soziale Einrichtungen gGmbH,6.0,50,23.0,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,251.0,7.0,Fachklinik Bassum,Marie Hackfeld Straße,6,27211.0,Bassum,05448 8828-0,post@fachklinik-bassum.de,www.fachklinik-bassum.de,2.0,Therapiezentrum Niedersachsen-Bremen gGmbH,6.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,
3.0,252.0,2.0,MEDICLIN Deister-Weser-Kliniken,Lug ins Land,5,31848.0,Bad Münder am Deister,05042 600-0,info@dwk.mediclin.de,www.deister-weser-kliniken.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,6.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,
3.0,252.0,2.0,MEDICLIN Deister-Weser-Kliniken Haus Deister,Deisterallee,40,31848.0,Bad Münder am Deister,05042 602-0,,www.mediclin.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,6.0,140,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,252.0,3.0,Klinik Der Fürstenhof,Am Hylligen Born,7,31812.0,Bad Pyrmont,05281 15-03,fuerstenhof@staatsbad-pyrmont.de,www.klinik-der-fuerstenhof.de,1.0,Niedersächsisches Staatsbad Pyrmont Betriebsgesellschaft mbH,6.0,160,,,,,,17.0,,,,65.0,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,
3.0,252.0,3.0,Klinik Dr. Buchinger,Forstweg,39,31812.0,Bad Pyrmont,05281/166-0,info@buchinger.de,www.buchinger.de,3.0,Dr. med. Otto Buchinger,6.0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,
3.0,252.0,3.0,m&i-Fachklinik Bad Pyrmont Rheumazentrum,Auf der Schanze,3,31812.0,Bad Pyrmont,05281 6210-0,info@fachklinik-bad-pyrmont.de,www.fachklinik-bad-pyrmont.de,3.0,m & i-Klinikgesellschaft Bad Pyrmont GmbH,6.0,300,,,70.0,,,,,,,55.0,,,,,,,,,,,,,,140.0,,,,,,,,35.0,,,,,,,,,,,
3.0,252.0,3.0,MEDIAN Zentrum für Verhaltensmedizin Bad Pyrmont Klinik für Psychosomatik,Bombergallee,10,31812.0,Bad Pyrmont,05281 619-0,,www.median-kliniken.de,3.0,MEDIAN West GmbH Zweigstelle Bad Pyrmont,6.0,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,
3.0,252.0,3.0,REHASAN Fachklinik Bad Pyrmont Betriebs GmbH,Vogelreichsweg,49,31812.0,Bad Pyrmont,05281 913-0,info@fachklinik-weserland.de,www.fachklinik-weserland.de,3.0,REHASAN Fachklinik Bad Pyrmont Betriebs GmbH,6.0,240,,,,160.0,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,252.0,3.0,Rehazentrum Bad Pyrmont Klinik Weser,Schulstraße,2,31812.0,Bad Pyrmont,05281 912-0,reha-klinik.weser@drv-bund.de,www.klinik-weser.de,1.0,Deutsche Rentenversicherung Bund,6.0,251,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,,
3.0,252.0,3.0,Rehazentrum Bad Pyrmont Therapiezentren Brunswiek und Friedrichshöhe,Forstweg,2,31812.0,Bad Pyrmont,05281 169-0,info@rehazentrum-bp.de,www.rehazentrum-bad-pyrmont.de,1.0,Deutsche Rentenversicherung Braunschweig-Hannover,6.0,324,,,,,,,,,,,,,,,,,,,,,,,,211.0,,,,,,,,113.0,,,,,,,,,,,
3.0,252.0,4.0,Krankenhaus Lindenbrunn,Lindenbrunn,1,31863.0,Coppenbrügge,05156 782-0,info@krankenhaus-lindenbrunn.de,www.krankenhaus-lindenbrunn.de,2.0,Krankenhaus Lindenbrunn,6.0,106,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,
3.0,252.0,7.0,BDH-Klinik Hessisch Oldendorf,Greitstraße,18-28,31840.0,Hessisch Oldendorf,05152 781-0,verwaltung@bdh-klinik-hessisch-oldendorf.de,www.bdh-klinik-hessisch-oldendorf.de,2.0,BDH - Bundesverband für Rehabilitation und Interessenvertretung Behinderter e.V.,6.0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,
3.0,254.0,5.0,Median Klinik Bad Salzdetfurth GmbH & Co. KG,An der Peesel,5,31162.0,Bad Salzdetfurth,05063 47-02,,www.median-kliniken.de,3.0,MEDINAN Klinik Bad Salzdetfurth GmbH & Co. KG,6.0,194,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,80.0,,,,,,,,,,,
3.0,254.0,5.0,VAMED Klinik Bad Salzdetfurth Rehabilitation,An der Peesel,6,31162.0,Bad Salzdetfurth,05063 2772-0,info.bad-salzdetfurth@vamed-gesundheit.de,www.vamed-gesundheit.de,3.0,VAMED Klinik Bad Salzdetfurth GmbH,6.0,173,,,86.0,40.0,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,
3.0,255.0,7.0,Neues Land Schorborn und Haus Amelith,Schießhäuser Straße,9,37627.0,Deensen,05532 999-100,schorborn@neuesland.de,www.neuesland.de,2.0,Neues Land e.V.,6.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
3.0,257.0,5.0,Bückeberg-Klinik,Wiesenstraße,1,31707.0,Bad Eilsen,05722 881-0,info@bueckeberg-klinik.de,www.bueckeberg-klinik.de,3.0,"Bückeberg-Klinik GmbH & Co. KG Fachklinik für Orthopädie,Innere Krankheiten und Rheumatologie",6.0,160,,,,,,,,,,15.0,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,,
3.0,257.0,5.0,Deutsche Rentenversicherung Rehazentrum Bad Eilsen,Brunnenpromenade,2,31707.0,Bad Eilsen,05722 887-0,info@rehazentrum-bad-eilsen.de,www.rz-bad-eilsen.de,1.0,Deutsche Rentenversicherung Braunschweig-Hannover,7.0,315,,,,,,,,,,30.0,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,,,,,
3.0,257.0,6.0,Klinik Niedersachsen,Hauptstraße,59,31542.0,Bad Nenndorf,05723 707-0,info@klinikniedersachsen.de,www.klinikniedersachsen.de,3.0,Klinik Niedersachsen Erwin Röver GmbH & Co. KG,6.0,280,,2.0,58.0,,,,,,,,,,,,,,,,,,,,,95.0,,,,,110.0,,,,,,,,,,,,15.0,,
3.0,257.0,6.0,Landgrafen-Klinik,Bahnhofstraße,9,31542.0,Bad Nenndorf,05723 702-100,info@landgrafen-klinik.de,www.landgrafen-klinik.de,1.0,Niedersächsisches Staatsbad Pyrmont Betriebsgesellschaft mbH,6.0,187,,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,,
3.0,352.0,11.0,Klinik Nordseeküste,Hermann-Daur-Weg,21,27476.0,Cuxhaven,04721 432-0,info@klinik-nordseekueste.de,www.klinik-nordseekueste.de,3.0,Klinik Nordseeküste KG,6.0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,,,
3.0,352.0,11.0,Kurklinik Strandrobbe Neptunweg GmbH,Neptunweg,1,27476.0,Cuxhaven,04721 699-0,info@strandrobbe.de,www.strandrobbe.de,3.0,Kurklinik Strandrobbe Neptunweg GmbH,6.0,180,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,353.0,16.0,Fachkrankenhaus Hansenbarg,Franz-Barca-Weg,36,21271.0,Hanstedt,04184 899-0,info@fkh-alida.de,www.alida.de,1.0,Alida Schmidt-Stiftung,6.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
3.0,353.0,20.0,Waldklinik Jesteburg,Kleckerwaldweg,145,21266.0,Jesteburg,04183 799-0,info@waldklinik-jesteburg.de,www.waldklinik-jesteburg.de,3.0,Waldklinik Jesteburg Aldag GmbH & Co. KG,6.0,142,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,87.0,,,,,,,,,,,,,,
3.0,354.0,4.0,DRK RPK Heide-Wendland,Am Dömitzer Damm,6,29451.0,Dannenberg,05861 3860970,info@drk-rpk-heide-wendland.de,www.drk-rpk-heide-wendland.de,2.0,DRK KV Lüchow-Dannenberg gGmbH,6.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,
3.0,357.0,18.0,MEDIAN Reha Zentrum Gyhum,Alfred Kettner Straße,1,27404.0,Gyhum,04286 89-0,kontakt.gyhum@median-kliniken.de,www.median-kliniken.de,3.0,Median Reha Zentrum Gyhum GmbH und Co. KG,6.0,333,,,90.0,,,,,,,,,,,,,,,,,,,,,130.0,,,,,113.0,,,,,,,,,,,,,,
3.0,358.0,8.0,Klinik Fallingbostel Fachklinik für Herz- und Kreislauferkrankungen,Kolkweg,1,29683.0,Bad Fallingbostel,05162 44-0,info@klinik-fallingbostel.de,www.klinik-fallingbostel.de,3.0,von Graevemeyer GmbH & Co.KG,6.0,251,,,,151.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,
3.0,358.0,21.0,MEDICLIN Klinikum Soltau,Oeninger Weg,59,29614.0,Soltau,05191 800-0,info.klinikum-soltau@mediclin.de,www.mediclin.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,6.0,311,,,50.0,,,,,,,,,,,,,,,,,,,,,80.0,,,,,91.0,,,90.0,,,,,,,,,,,
3.0,360.0,2.0,Diana Klinik,Dahlenburger Straße,2a,29549.0,Bad Bevensen,05821 80-0,diana@diana-klinik.de,www.diana-klinik.de,3.0,Diana Krankenhaus-betriebsgesellschaft mbH,6.0,496,,,89.0,,,,,,,,,,,,,,,,,,,,,129.0,,,,,153.0,,,125.0,,,,,,,,,,,
3.0,360.0,2.0,Herz- und Gefäßzentrum Bad Bevensen,Römstedter Straße,25,29549.0,Bad Bevensen,05821 82-0,info@hgz-bb.de,www.hgz-bb.de,3.0,Herz-Kreislauf-Klinik Bevensen AG,6.0,203,,,,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,2.0,Klinik Lüneburger Heide Kompetenzzentrum für Essstörungen,Am Klaubusch,21,29549.0,Bad Bevensen,05821 960-0,info@klinik-lueneburger-heide.de,www.klinik-lueneburger-heide.de,3.0,Klinik Lüneburger Heide GmbH & Co. KG,6.0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,
3.0,360.0,5.0,MEDICLIN Seepark Klinik,Sebastian-Kneipp-Straße,1,29389.0,Bad Bodenteich,05824 21-0,info@seepark.mediclin.de,www.seepark-klinik.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,6.0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,
3.0,403.0,0.0,Fachklinik Weser-Ems,Schellenberg,13,26133.0,Oldenburg (Oldb.),0441 35062-0,fk.weser-ems@diakonie-ol.de,www.fachklink-weser-ems.de,2.0,Diakonisches Werk Oldenburg Fachklinik Oldenburger Land gGmbH,6.0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,
3.0,403.0,0.0,Rehabilitationszentrum Oldenburg GmbH,Brandenburger Straße,31,26133.0,Oldenburg (Oldb.),0441 405-0,info@reha-ol.de,www.rehazentrum-oldenburg,1.0,Rehabilitationszentrum Oldenburg GmbH,6.0,308,,,50.0,118.0,,,,,,,,,,,,,,,,,,,,35.0,,,,,105.0,,,,,,,,,,,,,,
3.0,403.0,0.0,Rehabilitationszentrum RPK Oldenburg,Pfauenstraße,4,26135.0,Oldenburg (Oldb.),0441 21882-10,info@zentegra.de,,2.0,Zentegra gGmbH,6.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,
3.0,404.0,0.0,Fachklinik  Möhringsburg,Rehmstraße,79-83,49080.0,Osnabrück,05401 338-0,info@klinikum-osl.de,www.klinikum-osnabrueck.de,1.0,Klinikum Osnabrück GmbH,6.0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,
3.0,404.0,0.0,Klinikum Osnabrück Neurologische Frührehabilitation,Sedanstraße,115,49076.0,Osnabrück,0541 405-0,info@klinikum-osnabrueck.de,www.klinikum-osnabrueck.de,1.0,Klinikum Osnabrück GmbH,6.0,10,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
3.0,404.0,0.0,Reha-Zentrum am Hesselkamp RPK,Knollstraße,167,49088.0,Osnabrück,0541 18001-50,info@rpk-os.de,www.os-verein.de,2.0,ZRE Osnabrück gGmbH,6.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,
3.0,405.0,0.0,MEDIAN Rehazentrum Wilhelmshaven GmbH,Bremer Straße,2,26382.0,Wilhelmshaven,04421 945-0,,www.median-kliniken.de,3.0,MEDIAN Rehazentrum Wilhelmshaven GmbH,6.0,225,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,109.0,,,,,,,,,,,,,,
3.0,451.0,2.0,Reha-Zentrum am Meer,Unter den Eichen,18,26160.0,Bad Zwischenahn,04403 61-0,info@fk.bad-zwischenahn.de,www.bad-zwischenahn.de,2.0,Kurbetriebsgesellschaft Bad Zwischenahn mbH,6.0,401,,,,,,142.0,,,,,,,,,,,,,,,,,,259.0,,,,,,,,,,,,,,,,,,,
3.0,451.0,8.0,Mutter-Kind-Kurklinik Wiefelstede,Alter Damm,9,26215.0,Wiefelstede,04402 963-0,info@mvkk-wiefelstede.de,www.mvkk-wiefelstede.de,3.0,MVKK für Prävention und Rehabilitation Wiefelstede GmbH & Co. KG,6.0,168,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,452.0,13.0,Vorsorgeklinik für Frauen Die Insel,Billstraße,14,26571.0,Juist,04935 91501-0,info@muettergenesung.de,www.muettergenesung.de,2.0,"ReGenesa Vorsorge- undRehakliniken für Frauen, Mütter und Kinder in der Ev.-Luth.Landeskirche Hannovers e.V.",6.0,47,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,452.0,19.0,Klinik Norddeich,Badestraße,15,26506.0,Norden,04931 985-0,info@klinik-norddeich.de,www.dbkg.de,3.0,Dr. Becker Klinikgesellschaft mbH & Co.KG,6.0,238,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,120.0,,,,,,,,,,,
3.0,452.0,19.0,Mutter-Kind-Kurklinik Huus achtern Diek,Tunnelstraße,45,26506.0,Norden-Norddeich,04931 9819-0,huus-achtern-diek@aw-kur.de,www.aw-kur.de/huus-achtern-diek,2.0,AW Kur und Erholungs GmbH Dortmund,6.0,94,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,452.0,19.0,Mutter-Kind-Kurzentrum Nazareth,Friedensstraße,1,26506.0,Norden,04931 179-0,mail@nazareth-norddeich.de,www.nazareth-norddeich.de,2.0,Sozialwerk Nazareth e.V.,6.0,98,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,452.0,19.0,Vorsorge- und Rehaklinik für Mutter und Kind Haus am Deich,Badestraße,18,26506.0,Norden,04931 9509-0,info@muettergenesung.de,www.muettergenesung.de,2.0,"ReGenesa Vorsorge- undRehakliniken für Frauen, Mütter und Kinder in der Ev.-Luth.Landeskirche Hannovers e.V.",6.0,120,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,452.0,20.0,Deutsche Rentenversicherung Westfalen Klinik Norderney,Kaiserstraße,26,26548.0,Norderney,04932 892-0,klinik-norderney@t-online.de,www.klinik-norderney.de,1.0,Deutsche Rentenversicherung Westfalen,6.0,184,,,,,,,,,142.0,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,
3.0,452.0,20.0,Fachklinik Thomas Morus,Benekestraße,44,26548.0,Norderney,04932 9120,fachklinik-thomas-morus@caritas-gesundheitszentrum.de,www.caritas-gesundheitszentrum.de,2.0,Caritas Gesundheitszentrum für Familie Norderney GmbH,6.0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,
3.0,452.0,20.0,FachklinikMaria am Meer,Kirchstraße,4,26548.0,Norderney,04932 633,fachklinik-maria-am-meer@caritas-gesundheitszentrum.de,www.caritas-gesundheitszentrum.de,2.0,Caritas Gesundheitszentrum fürFamilien Norderney GmbH,6.0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,
3.0,452.0,20.0,Kurzentrum Norderney,Benekestraße,26,26548.0,Norderney,04932 931-0,kurzentrum-norderney@aw-kur.de,www.aw-kur.de,2.0,AW Kur und Erholungs GmbH Dortmund,6.0,145,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,452.0,20.0,Seeklinik Norderney gGmbH,Benekestraße,27,26548.0,Norderney,04932 899-0,info@seeklinik-norderney.de,www.seeklinik-norderney.de,2.0,Seeklinik Norderney gGmbH,6.0,166,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,
3.0,454.0,19.0,Fachklinik Hase-Ems,Hammer Straße,29,49740.0,Haselünne,05964 70-0,info@fachklinik-hase-ems.de,www.caritas-os.de/fachklinik-hase-ems,2.0,CRT Caritas Reha und Teilhabe GmbH,6.0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,
3.0,454.0,32.0,MEDICLIN Hedon-Klinik,Hedonallee,1,49811.0,Lingen (Ems),0591 918-0,info.hedon@mediclin.de,www.mediclin.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,6.0,240,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,150.0,,,,,,,,,,,,,,
3.0,454.0,32.0,St. Bonifatius Hospital,Wilhelmstraße,13,49808.0,Lingen (Ems),0591 910-0,info@bonifatius-lingen.de,www.st.bonifatius-lingen.de,2.0,St. Bonifatius Hospital Lingen gGmbH,6.0,34,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,455.0,20.0,DRK-Nordsee-Kurzentrum,Inselstraße,4-10,26434.0,Wangerland,04426 89-0,drk_schillig@t-online.de,www.lv-oldenburg.drk.de,2.0,DRK-Landesverband Oldenburg e.V.,6.0,185,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,455.0,20.0,Friesenhörn Nordsee Kliniken GmbH Mutter & Kind Klinik Horumersiel,Möwenstraße,170 ff,26434.0,Wangerland,04426 944-0,info@friesenhoern.de,www.friesenhoern.de,3.0,Friesenhörn-Nordsee Kliniken GmbH Zentralverwaltung,6.0,386,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,455.0,20.0,Mutter-Kind-Kurhaus Nordlicht,Am Tief,6,26434.0,Wangerland,04426 947-0,info@mukinordlicht.de,www.mutter-kind-haus-nordlicht.de,2.0,Familiensozialwerk Friesland e.V.,6.0,96,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,455.0,20.0,Privatklinik Nordsee,Deichstraße,13a,26434.0,Wangerland/Horumersiel,04426 9488-0,kontakt@privatklinik-nordsee.de,www.privatklinik-nordsee.de,3.0,Privatklinik Nordsee,7.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,
3.0,455.0,21.0,Mutter-Kind Klinik Wangerooge,Bootsweg,12,26486.0,Wangerooge,04469 879-0,kontakt@caritasklinik-wangerooge.de,www.caritasklinik-wangerooge.de,2.0,Caritasverband für die Diözese Hildesheim e.V.,6.0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,
3.0,455.0,26.0,Friesenhörn Nordsee Kliniken GmbH Mutter & Kind Klinik Dangast,Dauenser Straße,19-21,26316.0,Varel,04451 922-0,info@friesenhoern.de,www.friesenhoern.de,3.0,Friesenhörn-Nordsee Kliniken GmbH Zentralverwaltung,6.0,314,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,456.0,1.0,FACHKLINIK BAD BENTHEIM Thermalsole- und Schwefelbad Bentheim GmbH,Am Bade,1,48455.0,Bad Bentheim,05922 74-0,info@fk-bentheim.de,www.fk-bentheim.de,3.0,Thermalsole- und Schwefelbad Bentheim GmbH,6.0,435,,,,70.0,,,,,,75.0,,,,,,,,,,,,,,190.0,,,,,,,,,,,100.0,,,,,,,,
3.0,457.0,2.0,Fachklinik Helena am Meer,Viktoriastraße,6,26757.0,Borkum,04922 9130,Helena-am-Meer@caritas-borkum.de,www.helena-am-meer-borkum.de,2.0,Caritas Gesundheitszentrum Borkum GmbH,6.0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,
3.0,457.0,2.0,Fachklinikum Borkum,Jann-Berghaus-Straße,49,26757.0,Borkum,04922 708-0,info@fachklinikum-borkum.de,www.fachklinikum-borkum.de,3.0,Fachklinikum Borkum GmbH u. Co. KG,6.0,301,,,,,,,,,,,60.0,,,,171.0,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,
3.0,457.0,2.0,Knappschafts-Klinik,Boeddinghausstraße,25,26757.0,Borkum,04922 301-0,borkum-info@kbs.de,www.knappschafts-klinik-borkum.de,1.0,Deutsche Rentenversicherung Knappschaft-Bahn-See,6.0,150,,,,,,62.0,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
3.0,457.0,2.0,Mutter-Kind-Klinik Borkum,,,26757.0,Borkum,04922 306-0,klinik.borkum@kur.org,www.kur.org,2.0,Kur + Reha Klinik GmbH des Paritätischen Wohlfahrtsverbandes LV Baden Württemberg,6.0,190,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,457.0,2.0,Mutter-Kind-Klinik Sancta Maria,Boeddinghausstraße,10,26757.0,Borkum,04922 9281-0,info@sancta-maria-borkum.de,www.sancta-maria-borkum.de,2.0,Kongregation der Franziskanerinnen e.V.,6.0,87,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
